date,site.id,influx
2016-09-22,149,0
2016-09-22,150,0
2016-09-22,151,0
2016-09-23,1,0
2016-09-23,3,38
2016-09-23,5,0
2016-09-23,8,0
2016-09-23,10,0
2016-09-23,11,0
2016-09-23,14,0
2016-09-23,16,0
2016-09-23,17,0
2016-09-23,18,0
2016-09-23,20,0
2016-09-23,21,0
2016-09-23,22,0
2016-09-23,24,0
2016-09-23,25,0
2016-09-23,28,0
2016-09-23,34,11
2016-09-23,36,0
2016-09-23,37,0
2016-09-23,38,0
2016-09-23,39,21
2016-09-23,40,7
2016-09-23,47,0
2016-09-23,51,0
2016-09-23,53,0
2016-09-23,62,0
2016-09-23,63,0
2016-09-23,64,0
2016-09-23,66,55
2016-09-23,68,0
2016-09-23,69,0
2016-09-23,78,0
2016-09-23,79,23
2016-09-23,85,0
2016-09-23,86,0
2016-09-23,89,0
2016-09-23,90,454
2016-09-23,100,0
2016-09-23,101,2
2016-09-23,102,0
2016-09-23,103,0
2016-09-23,105,6
2016-09-23,146,71
2016-09-23,147,0
2016-09-23,149,0
2016-09-23,150,71
2016-09-23,151,0
2016-09-24,1,0
2016-09-24,3,47
2016-09-24,5,0
2016-09-24,8,0
2016-09-24,10,0
2016-09-24,11,0
2016-09-24,14,0
2016-09-24,16,0
2016-09-24,17,0
2016-09-24,18,0
2016-09-24,20,0
2016-09-24,21,0
2016-09-24,22,0
2016-09-24,24,0
2016-09-24,25,0
2016-09-24,28,0
2016-09-24,34,1
2016-09-24,36,0
2016-09-24,37,0
2016-09-24,38,0
2016-09-24,39,63
2016-09-24,40,41
2016-09-24,47,0
2016-09-24,51,0
2016-09-24,53,0
2016-09-24,62,1
2016-09-24,63,0
2016-09-24,64,0
2016-09-24,66,72
2016-09-24,68,0
2016-09-24,69,0
2016-09-24,78,0
2016-09-24,79,157
2016-09-24,85,0
2016-09-24,86,7
2016-09-24,89,0
2016-09-24,90,34
2016-09-24,100,0
2016-09-24,101,0
2016-09-24,102,0
2016-09-24,103,0
2016-09-24,105,15
2016-09-24,146,54
2016-09-24,147,0
2016-09-24,149,0
2016-09-24,150,78
2016-09-24,151,0
2016-09-25,1,0
2016-09-25,3,90
2016-09-25,5,0
2016-09-25,8,0
2016-09-25,10,0
2016-09-25,11,0
2016-09-25,14,6
2016-09-25,16,0
2016-09-25,17,0
2016-09-25,18,0
2016-09-25,20,0
2016-09-25,21,0
2016-09-25,22,0
2016-09-25,24,0
2016-09-25,25,0
2016-09-25,28,0
2016-09-25,34,0
2016-09-25,36,0
2016-09-25,37,0
2016-09-25,38,0
2016-09-25,39,338
2016-09-25,40,0
2016-09-25,47,0
2016-09-25,51,0
2016-09-25,53,0
2016-09-25,62,2
2016-09-25,63,0
2016-09-25,64,0
2016-09-25,66,66
2016-09-25,68,0
2016-09-25,69,0
2016-09-25,78,0
2016-09-25,79,174
2016-09-25,85,0
2016-09-25,86,0
2016-09-25,89,5
2016-09-25,90,64
2016-09-25,100,0
2016-09-25,101,8
2016-09-25,102,0
2016-09-25,103,0
2016-09-25,105,39
2016-09-25,146,9
2016-09-25,147,0
2016-09-25,149,0
2016-09-25,150,0
2016-09-25,151,0
2016-09-26,1,2
2016-09-26,3,116
2016-09-26,5,0
2016-09-26,8,0
2016-09-26,10,0
2016-09-26,11,0
2016-09-26,14,5
2016-09-26,16,0
2016-09-26,17,0
2016-09-26,18,0
2016-09-26,20,0
2016-09-26,21,0
2016-09-26,22,0
2016-09-26,24,0
2016-09-26,25,0
2016-09-26,28,0
2016-09-26,34,0
2016-09-26,36,0
2016-09-26,37,0
2016-09-26,38,0
2016-09-26,39,377
2016-09-26,40,0
2016-09-26,47,0
2016-09-26,51,0
2016-09-26,53,0
2016-09-26,62,0
2016-09-26,63,0
2016-09-26,64,0
2016-09-26,66,61
2016-09-26,68,0
2016-09-26,69,0
2016-09-26,78,0
2016-09-26,79,56
2016-09-26,85,0
2016-09-26,86,0
2016-09-26,89,0
2016-09-26,90,306
2016-09-26,100,0
2016-09-26,101,5
2016-09-26,102,0
2016-09-26,103,0
2016-09-26,105,14
2016-09-26,146,0
2016-09-26,147,0
2016-09-26,149,0
2016-09-26,150,6
2016-09-26,151,0
2016-09-27,1,0
2016-09-27,3,119
2016-09-27,5,0
2016-09-27,8,0
2016-09-27,10,0
2016-09-27,11,0
2016-09-27,14,3
2016-09-27,16,0
2016-09-27,17,0
2016-09-27,18,0
2016-09-27,20,0
2016-09-27,21,0
2016-09-27,22,0
2016-09-27,24,0
2016-09-27,25,0
2016-09-27,28,0
2016-09-27,34,0
2016-09-27,36,0
2016-09-27,37,0
2016-09-27,38,0
2016-09-27,39,269
2016-09-27,40,0
2016-09-27,47,0
2016-09-27,51,0
2016-09-27,53,0
2016-09-27,62,0
2016-09-27,63,0
2016-09-27,64,0
2016-09-27,66,106
2016-09-27,68,0
2016-09-27,69,0
2016-09-27,78,0
2016-09-27,79,59
2016-09-27,85,0
2016-09-27,86,14
2016-09-27,89,0
2016-09-27,90,293
2016-09-27,100,0
2016-09-27,101,0
2016-09-27,102,0
2016-09-27,103,0
2016-09-27,105,23
2016-09-27,146,28
2016-09-27,147,0
2016-09-27,149,0
2016-09-27,150,7
2016-09-27,151,0
2016-09-28,1,20
2016-09-28,3,72
2016-09-28,5,0
2016-09-28,8,0
2016-09-28,10,0
2016-09-28,11,0
2016-09-28,14,0
2016-09-28,16,0
2016-09-28,17,0
2016-09-28,18,0
2016-09-28,20,0
2016-09-28,21,0
2016-09-28,22,0
2016-09-28,24,0
2016-09-28,25,0
2016-09-28,28,0
2016-09-28,34,0
2016-09-28,36,0
2016-09-28,37,0
2016-09-28,38,0
2016-09-28,39,306
2016-09-28,40,0
2016-09-28,47,0
2016-09-28,51,0
2016-09-28,53,0
2016-09-28,62,0
2016-09-28,63,0
2016-09-28,64,0
2016-09-28,66,76
2016-09-28,68,0
2016-09-28,69,3
2016-09-28,78,0
2016-09-28,79,55
2016-09-28,85,0
2016-09-28,86,2
2016-09-28,89,0
2016-09-28,90,225
2016-09-28,100,0
2016-09-28,101,0
2016-09-28,102,0
2016-09-28,103,0
2016-09-28,105,68
2016-09-28,146,7
2016-09-28,147,0
2016-09-28,149,0
2016-09-28,150,8
2016-09-28,151,0
2016-09-29,1,19
2016-09-29,3,425
2016-09-29,5,0
2016-09-29,8,0
2016-09-29,10,0
2016-09-29,11,0
2016-09-29,14,3
2016-09-29,16,0
2016-09-29,17,0
2016-09-29,18,0
2016-09-29,20,0
2016-09-29,21,0
2016-09-29,22,0
2016-09-29,24,288
2016-09-29,25,0
2016-09-29,28,0
2016-09-29,34,288
2016-09-29,36,0
2016-09-29,37,0
2016-09-29,38,0
2016-09-29,39,106
2016-09-29,40,0
2016-09-29,47,112
2016-09-29,51,0
2016-09-29,53,0
2016-09-29,62,3
2016-09-29,63,0
2016-09-29,64,0
2016-09-29,66,57
2016-09-29,68,0
2016-09-29,69,3
2016-09-29,78,0
2016-09-29,79,41
2016-09-29,85,0
2016-09-29,86,5
2016-09-29,89,6
2016-09-29,90,292
2016-09-29,100,0
2016-09-29,101,0
2016-09-29,102,0
2016-09-29,103,0
2016-09-29,105,304
2016-09-29,146,7
2016-09-29,147,0
2016-09-29,149,0
2016-09-29,150,13
2016-09-29,151,0
2016-09-30,1,21
2016-09-30,3,195
2016-09-30,5,0
2016-09-30,8,0
2016-09-30,10,0
2016-09-30,11,0
2016-09-30,14,0
2016-09-30,16,0
2016-09-30,17,0
2016-09-30,18,0
2016-09-30,20,0
2016-09-30,21,0
2016-09-30,22,0
2016-09-30,24,49
2016-09-30,25,0
2016-09-30,28,0
2016-09-30,34,14
2016-09-30,36,0
2016-09-30,37,0
2016-09-30,38,0
2016-09-30,39,95
2016-09-30,40,0
2016-09-30,47,118
2016-09-30,51,0
2016-09-30,53,0
2016-09-30,62,1
2016-09-30,63,0
2016-09-30,64,0
2016-09-30,66,46
2016-09-30,68,5
2016-09-30,69,2
2016-09-30,78,0
2016-09-30,79,0
2016-09-30,85,21
2016-09-30,86,23
2016-09-30,89,2
2016-09-30,90,214
2016-09-30,100,0
2016-09-30,101,0
2016-09-30,102,0
2016-09-30,103,0
2016-09-30,105,16
2016-09-30,146,8
2016-09-30,147,0
2016-09-30,149,0
2016-09-30,150,5
2016-09-30,151,0
2016-10-01,1,7
2016-10-01,3,55
2016-10-01,5,0
2016-10-01,8,0
2016-10-01,10,0
2016-10-01,11,0
2016-10-01,14,0
2016-10-01,16,0
2016-10-01,17,0
2016-10-01,18,0
2016-10-01,20,0
2016-10-01,21,0
2016-10-01,22,0
2016-10-01,24,13
2016-10-01,25,0
2016-10-01,28,0
2016-10-01,34,65
2016-10-01,36,0
2016-10-01,37,0
2016-10-01,38,0
2016-10-01,39,24
2016-10-01,40,0
2016-10-01,47,72
2016-10-01,51,0
2016-10-01,53,0
2016-10-01,62,0
2016-10-01,63,0
2016-10-01,64,3
2016-10-01,66,9
2016-10-01,68,0
2016-10-01,69,0
2016-10-01,78,5
2016-10-01,79,0
2016-10-01,85,27
2016-10-01,86,24
2016-10-01,89,0
2016-10-01,90,42
2016-10-01,100,0
2016-10-01,101,0
2016-10-01,102,0
2016-10-01,103,0
2016-10-01,105,3
2016-10-01,146,5
2016-10-01,147,0
2016-10-01,149,0
2016-10-01,150,0
2016-10-01,151,0
2016-10-02,1,0
2016-10-02,3,13
2016-10-02,5,0
2016-10-02,8,0
2016-10-02,10,0
2016-10-02,11,0
2016-10-02,14,0
2016-10-02,16,0
2016-10-02,17,0
2016-10-02,18,0
2016-10-02,20,0
2016-10-02,21,0
2016-10-02,22,0
2016-10-02,24,0
2016-10-02,25,0
2016-10-02,28,43
2016-10-02,34,58
2016-10-02,36,0
2016-10-02,37,0
2016-10-02,38,0
2016-10-02,39,10
2016-10-02,40,0
2016-10-02,47,53
2016-10-02,51,0
2016-10-02,53,0
2016-10-02,62,4
2016-10-02,63,0
2016-10-02,64,10
2016-10-02,66,11
2016-10-02,68,0
2016-10-02,69,0
2016-10-02,78,0
2016-10-02,79,0
2016-10-02,85,22
2016-10-02,86,22
2016-10-02,89,3
2016-10-02,90,6
2016-10-02,100,0
2016-10-02,101,0
2016-10-02,102,0
2016-10-02,103,0
2016-10-02,105,72
2016-10-02,146,23
2016-10-02,147,0
2016-10-02,149,0
2016-10-02,150,0
2016-10-02,151,0
2016-10-03,1,0
2016-10-03,3,47
2016-10-03,5,0
2016-10-03,8,0
2016-10-03,10,0
2016-10-03,11,0
2016-10-03,14,3
2016-10-03,16,0
2016-10-03,17,0
2016-10-03,18,0
2016-10-03,20,0
2016-10-03,21,0
2016-10-03,22,0
2016-10-03,24,0
2016-10-03,25,2
2016-10-03,28,49
2016-10-03,34,66
2016-10-03,36,0
2016-10-03,37,0
2016-10-03,38,0
2016-10-03,39,0
2016-10-03,40,0
2016-10-03,47,66
2016-10-03,51,0
2016-10-03,53,0
2016-10-03,62,5
2016-10-03,63,0
2016-10-03,64,0
2016-10-03,66,15
2016-10-03,68,0
2016-10-03,69,0
2016-10-03,78,0
2016-10-03,79,0
2016-10-03,85,4
2016-10-03,86,0
2016-10-03,89,5
2016-10-03,90,0
2016-10-03,100,0
2016-10-03,101,0
2016-10-03,102,0
2016-10-03,103,0
2016-10-03,105,23
2016-10-03,146,48
2016-10-03,147,0
2016-10-03,149,0
2016-10-03,150,6
2016-10-03,151,0
2016-10-04,1,0
2016-10-04,3,69
2016-10-04,5,0
2016-10-04,8,0
2016-10-04,10,0
2016-10-04,11,0
2016-10-04,14,0
2016-10-04,16,0
2016-10-04,17,0
2016-10-04,18,0
2016-10-04,20,0
2016-10-04,21,0
2016-10-04,22,0
2016-10-04,24,0
2016-10-04,25,0
2016-10-04,28,20
2016-10-04,34,40
2016-10-04,36,0
2016-10-04,37,0
2016-10-04,38,0
2016-10-04,39,0
2016-10-04,40,5
2016-10-04,47,71
2016-10-04,51,0
2016-10-04,53,0
2016-10-04,62,0
2016-10-04,63,0
2016-10-04,64,0
2016-10-04,66,7
2016-10-04,68,0
2016-10-04,69,0
2016-10-04,78,0
2016-10-04,79,0
2016-10-04,85,0
2016-10-04,86,0
2016-10-04,89,0
2016-10-04,90,0
2016-10-04,100,0
2016-10-04,101,0
2016-10-04,102,0
2016-10-04,103,0
2016-10-04,105,0
2016-10-04,146,22
2016-10-04,147,0
2016-10-04,149,0
2016-10-04,150,14
2016-10-04,151,0
2016-10-05,1,0
2016-10-05,3,59
2016-10-05,5,0
2016-10-05,8,0
2016-10-05,10,0
2016-10-05,11,0
2016-10-05,14,0
2016-10-05,16,0
2016-10-05,17,0
2016-10-05,18,0
2016-10-05,20,0
2016-10-05,21,0
2016-10-05,22,0
2016-10-05,24,0
2016-10-05,25,0
2016-10-05,28,3
2016-10-05,34,59
2016-10-05,36,0
2016-10-05,37,0
2016-10-05,38,0
2016-10-05,39,0
2016-10-05,40,3
2016-10-05,47,0
2016-10-05,51,0
2016-10-05,53,0
2016-10-05,62,1
2016-10-05,63,0
2016-10-05,64,0
2016-10-05,66,25
2016-10-05,68,0
2016-10-05,69,0
2016-10-05,78,0
2016-10-05,79,0
2016-10-05,85,0
2016-10-05,86,1
2016-10-05,89,0
2016-10-05,90,0
2016-10-05,100,0
2016-10-05,101,0
2016-10-05,102,0
2016-10-05,103,0
2016-10-05,105,0
2016-10-05,146,15
2016-10-05,147,0
2016-10-05,149,0
2016-10-05,150,2
2016-10-05,151,1
2016-10-06,1,0
2016-10-06,3,34
2016-10-06,5,0
2016-10-06,8,0
2016-10-06,10,0
2016-10-06,11,0
2016-10-06,14,0
2016-10-06,16,0
2016-10-06,17,0
2016-10-06,18,0
2016-10-06,20,0
2016-10-06,21,0
2016-10-06,22,0
2016-10-06,24,0
2016-10-06,25,0
2016-10-06,28,0
2016-10-06,34,26
2016-10-06,36,0
2016-10-06,37,0
2016-10-06,38,0
2016-10-06,39,0
2016-10-06,40,0
2016-10-06,47,0
2016-10-06,51,0
2016-10-06,53,0
2016-10-06,62,2
2016-10-06,63,0
2016-10-06,64,0
2016-10-06,66,23
2016-10-06,68,0
2016-10-06,69,0
2016-10-06,78,0
2016-10-06,79,0
2016-10-06,85,0
2016-10-06,86,0
2016-10-06,89,0
2016-10-06,90,0
2016-10-06,100,0
2016-10-06,101,0
2016-10-06,102,0
2016-10-06,103,0
2016-10-06,105,0
2016-10-06,146,27
2016-10-06,147,0
2016-10-06,149,0
2016-10-06,150,0
2016-10-06,151,17
2016-10-07,1,8
2016-10-07,3,34
2016-10-07,5,0
2016-10-07,8,0
2016-10-07,10,0
2016-10-07,11,0
2016-10-07,14,0
2016-10-07,16,0
2016-10-07,17,0
2016-10-07,18,0
2016-10-07,20,0
2016-10-07,21,0
2016-10-07,22,0
2016-10-07,24,0
2016-10-07,25,0
2016-10-07,28,0
2016-10-07,34,0
2016-10-07,36,0
2016-10-07,37,0
2016-10-07,38,0
2016-10-07,39,0
2016-10-07,40,0
2016-10-07,47,0
2016-10-07,51,0
2016-10-07,53,0
2016-10-07,62,2
2016-10-07,63,0
2016-10-07,64,2
2016-10-07,66,10
2016-10-07,68,0
2016-10-07,69,0
2016-10-07,78,0
2016-10-07,79,0
2016-10-07,85,0
2016-10-07,86,0
2016-10-07,89,11
2016-10-07,90,0
2016-10-07,100,0
2016-10-07,101,0
2016-10-07,102,0
2016-10-07,103,0
2016-10-07,105,0
2016-10-07,146,20
2016-10-07,147,0
2016-10-07,149,0
2016-10-07,150,0
2016-10-07,151,11
2016-10-08,1,0
2016-10-08,3,15
2016-10-08,5,0
2016-10-08,8,0
2016-10-08,10,0
2016-10-08,11,0
2016-10-08,14,0
2016-10-08,16,0
2016-10-08,17,0
2016-10-08,18,0
2016-10-08,20,0
2016-10-08,21,0
2016-10-08,22,0
2016-10-08,24,0
2016-10-08,25,0
2016-10-08,28,0
2016-10-08,34,0
2016-10-08,36,0
2016-10-08,37,0
2016-10-08,38,0
2016-10-08,39,0
2016-10-08,40,0
2016-10-08,47,0
2016-10-08,51,0
2016-10-08,53,0
2016-10-08,62,0
2016-10-08,63,0
2016-10-08,64,4
2016-10-08,66,18
2016-10-08,68,0
2016-10-08,69,0
2016-10-08,78,0
2016-10-08,79,0
2016-10-08,85,0
2016-10-08,86,0
2016-10-08,89,7
2016-10-08,90,0
2016-10-08,100,0
2016-10-08,101,0
2016-10-08,102,0
2016-10-08,103,0
2016-10-08,105,0
2016-10-08,146,1
2016-10-08,147,0
2016-10-08,149,0
2016-10-08,150,0
2016-10-08,151,0
2016-10-09,1,0
2016-10-09,3,28
2016-10-09,5,0
2016-10-09,8,0
2016-10-09,10,0
2016-10-09,11,0
2016-10-09,14,0
2016-10-09,16,0
2016-10-09,17,0
2016-10-09,18,0
2016-10-09,20,0
2016-10-09,21,0
2016-10-09,22,0
2016-10-09,24,0
2016-10-09,25,0
2016-10-09,28,0
2016-10-09,34,0
2016-10-09,36,0
2016-10-09,37,0
2016-10-09,38,0
2016-10-09,39,0
2016-10-09,40,0
2016-10-09,47,0
2016-10-09,51,0
2016-10-09,53,0
2016-10-09,62,0
2016-10-09,63,0
2016-10-09,64,0
2016-10-09,66,11
2016-10-09,68,0
2016-10-09,69,0
2016-10-09,78,0
2016-10-09,79,0
2016-10-09,85,0
2016-10-09,86,0
2016-10-09,89,0
2016-10-09,90,0
2016-10-09,100,0
2016-10-09,101,0
2016-10-09,102,0
2016-10-09,103,0
2016-10-09,105,13
2016-10-09,146,25
2016-10-09,147,0
2016-10-09,149,0
2016-10-09,150,0
2016-10-09,151,0
2016-10-10,1,0
2016-10-10,3,39
2016-10-10,5,0
2016-10-10,8,0
2016-10-10,10,0
2016-10-10,11,0
2016-10-10,14,3
2016-10-10,16,0
2016-10-10,17,0
2016-10-10,18,0
2016-10-10,20,0
2016-10-10,21,0
2016-10-10,22,0
2016-10-10,24,0
2016-10-10,25,0
2016-10-10,28,0
2016-10-10,34,0
2016-10-10,36,0
2016-10-10,37,0
2016-10-10,38,0
2016-10-10,39,0
2016-10-10,40,0
2016-10-10,47,0
2016-10-10,51,0
2016-10-10,53,0
2016-10-10,62,0
2016-10-10,63,0
2016-10-10,64,0
2016-10-10,66,13
2016-10-10,68,0
2016-10-10,69,0
2016-10-10,78,0
2016-10-10,79,7
2016-10-10,85,0
2016-10-10,86,0
2016-10-10,89,0
2016-10-10,90,3
2016-10-10,100,0
2016-10-10,101,0
2016-10-10,102,0
2016-10-10,103,0
2016-10-10,105,13
2016-10-10,146,12
2016-10-10,147,0
2016-10-10,149,0
2016-10-10,150,0
2016-10-10,151,0
2016-10-11,1,0
2016-10-11,3,17
2016-10-11,5,0
2016-10-11,8,0
2016-10-11,10,0
2016-10-11,11,0
2016-10-11,14,6
2016-10-11,16,0
2016-10-11,17,0
2016-10-11,18,0
2016-10-11,20,0
2016-10-11,21,0
2016-10-11,22,0
2016-10-11,24,0
2016-10-11,25,0
2016-10-11,28,0
2016-10-11,34,0
2016-10-11,36,0
2016-10-11,37,0
2016-10-11,38,0
2016-10-11,39,0
2016-10-11,40,0
2016-10-11,47,0
2016-10-11,51,0
2016-10-11,53,0
2016-10-11,62,0
2016-10-11,63,0
2016-10-11,64,0
2016-10-11,66,8
2016-10-11,68,0
2016-10-11,69,0
2016-10-11,78,0
2016-10-11,79,3
2016-10-11,85,0
2016-10-11,86,0
2016-10-11,89,0
2016-10-11,90,0
2016-10-11,100,0
2016-10-11,101,0
2016-10-11,102,0
2016-10-11,103,0
2016-10-11,105,0
2016-10-11,146,16
2016-10-11,147,0
2016-10-11,149,0
2016-10-11,150,0
2016-10-11,151,0
2016-10-12,1,0
2016-10-12,3,14
2016-10-12,5,0
2016-10-12,8,0
2016-10-12,10,0
2016-10-12,11,0
2016-10-12,14,2
2016-10-12,16,0
2016-10-12,17,0
2016-10-12,18,0
2016-10-12,20,0
2016-10-12,21,0
2016-10-12,22,0
2016-10-12,24,0
2016-10-12,25,0
2016-10-12,28,0
2016-10-12,34,0
2016-10-12,36,0
2016-10-12,37,0
2016-10-12,38,0
2016-10-12,39,0
2016-10-12,40,0
2016-10-12,47,0
2016-10-12,51,0
2016-10-12,53,0
2016-10-12,62,0
2016-10-12,63,0
2016-10-12,64,0
2016-10-12,66,1
2016-10-12,68,0
2016-10-12,69,0
2016-10-12,78,0
2016-10-12,79,0
2016-10-12,85,0
2016-10-12,86,0
2016-10-12,89,0
2016-10-12,90,0
2016-10-12,100,0
2016-10-12,101,0
2016-10-12,102,0
2016-10-12,103,0
2016-10-12,105,0
2016-10-12,146,15
2016-10-12,147,0
2016-10-12,149,0
2016-10-12,150,0
2016-10-12,151,0
2016-10-13,1,0
2016-10-13,3,41
2016-10-13,5,0
2016-10-13,8,0
2016-10-13,10,0
2016-10-13,11,0
2016-10-13,14,0
2016-10-13,16,0
2016-10-13,17,0
2016-10-13,18,0
2016-10-13,20,0
2016-10-13,21,0
2016-10-13,22,0
2016-10-13,24,0
2016-10-13,25,0
2016-10-13,28,0
2016-10-13,34,0
2016-10-13,36,0
2016-10-13,37,0
2016-10-13,38,0
2016-10-13,39,0
2016-10-13,40,0
2016-10-13,47,0
2016-10-13,51,0
2016-10-13,53,0
2016-10-13,62,0
2016-10-13,63,0
2016-10-13,64,0
2016-10-13,66,0
2016-10-13,68,0
2016-10-13,69,0
2016-10-13,78,0
2016-10-13,79,0
2016-10-13,85,0
2016-10-13,86,0
2016-10-13,89,4
2016-10-13,90,0
2016-10-13,100,0
2016-10-13,101,0
2016-10-13,102,0
2016-10-13,103,0
2016-10-13,105,0
2016-10-13,146,7
2016-10-13,147,0
2016-10-13,149,0
2016-10-13,150,0
2016-10-13,151,0
2016-10-14,1,0
2016-10-14,3,38
2016-10-14,5,0
2016-10-14,8,0
2016-10-14,10,0
2016-10-14,11,0
2016-10-14,14,0
2016-10-14,16,0
2016-10-14,17,0
2016-10-14,18,0
2016-10-14,20,0
2016-10-14,21,0
2016-10-14,22,0
2016-10-14,24,0
2016-10-14,25,0
2016-10-14,28,0
2016-10-14,34,0
2016-10-14,36,0
2016-10-14,37,0
2016-10-14,38,0
2016-10-14,39,0
2016-10-14,40,0
2016-10-14,47,14
2016-10-14,51,0
2016-10-14,53,0
2016-10-14,62,0
2016-10-14,63,0
2016-10-14,64,0
2016-10-14,66,1
2016-10-14,68,0
2016-10-14,69,0
2016-10-14,78,0
2016-10-14,79,0
2016-10-14,85,0
2016-10-14,86,0
2016-10-14,89,7
2016-10-14,90,0
2016-10-14,100,0
2016-10-14,101,0
2016-10-14,102,0
2016-10-14,103,0
2016-10-14,105,0
2016-10-14,146,9
2016-10-14,147,0
2016-10-14,149,0
2016-10-14,150,0
2016-10-14,151,0
2016-10-15,1,0
2016-10-15,3,43
2016-10-15,5,0
2016-10-15,8,0
2016-10-15,10,0
2016-10-15,11,0
2016-10-15,14,0
2016-10-15,16,0
2016-10-15,17,0
2016-10-15,18,0
2016-10-15,20,0
2016-10-15,21,0
2016-10-15,22,0
2016-10-15,24,0
2016-10-15,25,0
2016-10-15,28,0
2016-10-15,34,0
2016-10-15,36,0
2016-10-15,37,0
2016-10-15,38,0
2016-10-15,39,0
2016-10-15,40,0
2016-10-15,47,4
2016-10-15,51,0
2016-10-15,53,0
2016-10-15,62,1
2016-10-15,63,0
2016-10-15,64,0
2016-10-15,66,4
2016-10-15,68,0
2016-10-15,69,0
2016-10-15,78,0
2016-10-15,79,0
2016-10-15,85,0
2016-10-15,86,0
2016-10-15,89,14
2016-10-15,90,0
2016-10-15,100,0
2016-10-15,101,0
2016-10-15,102,0
2016-10-15,103,0
2016-10-15,105,0
2016-10-15,146,19
2016-10-15,147,0
2016-10-15,149,0
2016-10-15,150,0
2016-10-15,151,9
2016-10-16,1,0
2016-10-16,3,90
2016-10-16,5,0
2016-10-16,8,0
2016-10-16,10,0
2016-10-16,11,0
2016-10-16,14,0
2016-10-16,16,0
2016-10-16,17,0
2016-10-16,18,0
2016-10-16,20,0
2016-10-16,21,0
2016-10-16,22,0
2016-10-16,24,0
2016-10-16,25,0
2016-10-16,28,0
2016-10-16,34,0
2016-10-16,36,0
2016-10-16,37,0
2016-10-16,38,0
2016-10-16,39,0
2016-10-16,40,0
2016-10-16,47,0
2016-10-16,51,0
2016-10-16,53,0
2016-10-16,62,0
2016-10-16,63,0
2016-10-16,64,3
2016-10-16,66,1
2016-10-16,68,0
2016-10-16,69,0
2016-10-16,78,0
2016-10-16,79,0
2016-10-16,85,0
2016-10-16,86,0
2016-10-16,89,11
2016-10-16,90,0
2016-10-16,100,0
2016-10-16,101,0
2016-10-16,102,0
2016-10-16,103,0
2016-10-16,105,5
2016-10-16,146,7
2016-10-16,147,0
2016-10-16,149,0
2016-10-16,150,0
2016-10-16,151,6
2016-10-17,1,0
2016-10-17,3,113
2016-10-17,5,0
2016-10-17,8,0
2016-10-17,10,0
2016-10-17,11,0
2016-10-17,14,0
2016-10-17,16,0
2016-10-17,17,0
2016-10-17,18,0
2016-10-17,20,0
2016-10-17,21,0
2016-10-17,22,0
2016-10-17,24,0
2016-10-17,25,0
2016-10-17,28,0
2016-10-17,34,0
2016-10-17,36,0
2016-10-17,37,0
2016-10-17,38,0
2016-10-17,39,0
2016-10-17,40,0
2016-10-17,47,0
2016-10-17,51,0
2016-10-17,53,0
2016-10-17,62,0
2016-10-17,63,0
2016-10-17,64,0
2016-10-17,66,1
2016-10-17,68,0
2016-10-17,69,0
2016-10-17,78,0
2016-10-17,79,0
2016-10-17,85,0
2016-10-17,86,0
2016-10-17,89,7
2016-10-17,90,0
2016-10-17,100,0
2016-10-17,101,0
2016-10-17,102,0
2016-10-17,103,0
2016-10-17,105,12
2016-10-17,146,4
2016-10-17,147,0
2016-10-17,149,0
2016-10-17,150,0
2016-10-17,151,32
2016-10-18,1,19
2016-10-18,3,84
2016-10-18,5,0
2016-10-18,8,0
2016-10-18,10,0
2016-10-18,11,0
2016-10-18,14,0
2016-10-18,16,0
2016-10-18,17,0
2016-10-18,18,0
2016-10-18,20,0
2016-10-18,21,0
2016-10-18,22,0
2016-10-18,24,0
2016-10-18,25,0
2016-10-18,28,0
2016-10-18,34,0
2016-10-18,36,0
2016-10-18,37,0
2016-10-18,38,0
2016-10-18,39,0
2016-10-18,40,0
2016-10-18,47,0
2016-10-18,51,0
2016-10-18,53,0
2016-10-18,62,1
2016-10-18,63,0
2016-10-18,64,0
2016-10-18,66,18
2016-10-18,68,0
2016-10-18,69,0
2016-10-18,78,0
2016-10-18,79,0
2016-10-18,85,0
2016-10-18,86,0
2016-10-18,89,15
2016-10-18,90,0
2016-10-18,100,0
2016-10-18,101,0
2016-10-18,102,0
2016-10-18,103,0
2016-10-18,105,27
2016-10-18,146,0
2016-10-18,147,0
2016-10-18,149,0
2016-10-18,150,0
2016-10-18,151,20
2016-10-19,1,28
2016-10-19,3,73
2016-10-19,5,0
2016-10-19,8,0
2016-10-19,10,0
2016-10-19,11,0
2016-10-19,14,0
2016-10-19,16,0
2016-10-19,17,0
2016-10-19,18,0
2016-10-19,20,0
2016-10-19,21,0
2016-10-19,22,0
2016-10-19,24,0
2016-10-19,25,0
2016-10-19,28,0
2016-10-19,34,0
2016-10-19,36,0
2016-10-19,37,0
2016-10-19,38,0
2016-10-19,39,0
2016-10-19,40,0
2016-10-19,47,0
2016-10-19,51,0
2016-10-19,53,0
2016-10-19,62,0
2016-10-19,63,0
2016-10-19,64,0
2016-10-19,66,7
2016-10-19,68,0
2016-10-19,69,0
2016-10-19,78,0
2016-10-19,79,0
2016-10-19,85,0
2016-10-19,86,0
2016-10-19,89,0
2016-10-19,90,0
2016-10-19,100,0
2016-10-19,101,0
2016-10-19,102,0
2016-10-19,103,0
2016-10-19,105,6
2016-10-19,146,0
2016-10-19,147,0
2016-10-19,149,0
2016-10-19,150,0
